ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,6,0.0,207,4497361660678,53,24.9,-111.7088851928711,1.1980000734329224,0,0.0,0.0,,,,,0,,3,,
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,13,0.0,207,4497363676320,1667,15.2,534.453125,26.981000900268555,0,0.0,0.0,,,,,0,,3,,
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,15,0.0,207,4497372370498,6,44.8,-441.2961120605469,0.23759999871253967,0,0.0,0.0,,,,,0,,3,,
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,5,0.0,207,4497364391514,11,38.9,470.45513916015625,0.2289000153541565,0,0.0,0.0,,,,,0,,3,,
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,24,0.0,207,4497375011611,7,42.3,239.72830200195312,0.24310000240802765,0,0.0,0.0,,,,,0,,3,,
15527811,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,23,0.0,207,4497365141610,8,41.5,725.6510009765625,0.22870001196861267,0,0.0,0.0,,,,,0,,3,,
15527812,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,17,0.0,207,4497374692585,35,27.1,-547.8956298828125,1.0074999332427979,0,0.0,0.0,,,,,0,,3,,
15527812,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,1,0.0,15,339315362466240,8,41.9,386.7694091796875,0.02420000173151493,0,0.0,0.0,,,,,0,,1,,
15527812,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,6,0.0,15,339315364633530,53,24.9,-627.9976806640625,0.8524999618530273,0,0.0,0.0,,,,,0,,1,,
15527812,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,12,0.0,15,339315357214816,53,24.5,-546.2855224609375,0.871999979019165,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,13,0.0,15,339315367376598,11,38.4,492.14630126953125,0.033400002866983414,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,14,0.0,15,339315368838617,7,42.0,334.87457275390625,0.032600000500679016,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,15,0.0,15,339315364376006,7,42.4,311.9129333496094,0.026600001379847527,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,17,0.0,15,339315372734975,9,40.2,247.42007446289062,0.03960000351071358,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,19,0.0,15,339315374360688,11,38.9,-137.11334228515625,0.04390000179409981,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,24,0.0,15,339315365502696,13,36.3,-572.0950927734375,0.03270000219345093,0,0.0,0.0,,,,,0,,1,,
15527813,2037200000000,,,-1329687678241534756,0.23360824584960938,39.565326005686074,-13.013300103182162,13.393447334582635,5,30,0.0,15,339315363238092,2856,25.1,625.7141723632812,35.93600082397461,0,0.0,0.0,,,,,0,,1,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,14,0.0,207,4498375180831,7,42.0,97.3125,0.24310000240802765,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,6,0.0,207,4498361661064,31,28.3,-112.09305572509766,0.9279999732971191,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,13,0.0,207,4498363674537,1845,15.2,534.453125,28.481000900268555,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,15,0.0,207,4498372371987,9,40.7,-441.7668151855469,0.23960000276565552,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,5,0.0,207,4498364389934,12,37.9,470.0644226074219,0.22990001738071442,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,24,0.0,207,4498375010826,8,41.3,239.4874725341797,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,23,0.0,207,4498365139208,12,37.0,725.297607421875,0.2314000129699707,0,0.0,0.0,,,,,0,,3,,
15528802,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,17,0.0,207,4498374694584,40,26.9,-548.334716796875,1.0674999952316284,0,0.0,0.0,,,,,0,,3,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,1,0.0,15,339316362464962,8,41.3,386.5225524902344,0.02420000173151493,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,6,0.0,15,339316364635551,46,25.7,-628.0452270507812,0.7924999594688416,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,12,0.0,15,339316357216481,61,23.5,-546.5709838867188,0.9419999718666077,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,13,0.0,15,339316367374948,14,35.8,491.6446533203125,0.03629999980330467,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,14,0.0,15,339316368837513,8,41.7,334.537841796875,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,15,0.0,15,339316364374969,12,37.5,311.4833068847656,0.029900001361966133,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,17,0.0,15,339316372734150,10,39.1,247.06332397460938,0.04010000079870224,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,19,0.0,15,339316374361140,12,37.1,-137.47589111328125,0.04490000009536743,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,24,0.0,15,339316365504581,11,38.3,-572.5563354492188,0.030400000512599945,0,0.0,0.0,,,,,0,,1,,
15528803,2038200000000,,,-1329687678241534763,0.11085319519042969,36.114626709604636,-11.069251473472335,13.11440707511105,5,30,0.0,15,339316363236004,3098,25.1,625.7141723632812,37.43600082397461,0,0.0,0.0,,,,,0,,1,,
15529802,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,14,0.0,207,4499375180495,8,41.4,97.46609497070312,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15529802,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,6,0.0,207,4499361661322,46,25.5,-111.64329528808594,1.1180000305175781,0,0.0,0.0,,,,,0,,3,,
15529802,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,13,0.0,207,4499363672754,2032,15.2,534.453125,29.981000900268555,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,15,0.0,207,4499372373476,8,41.3,-441.3000793457031,0.23920001089572906,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,5,0.0,207,4499364388394,11,38.8,470.49127197265625,0.2289000153541565,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,24,0.0,207,4499375010020,8,41.0,239.7412567138672,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,23,0.0,207,4499365136779,9,40.1,725.7069091796875,0.22910000383853912,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,17,0.0,207,4499374696506,31,28.4,-548.4749145507812,0.9474999904632568,0,0.0,0.0,,,,,0,,3,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,1,0.0,15,339317362463663,14,35.6,386.85345458984375,0.028800001367926598,0,0.0,0.0,,,,,0,,1,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,6,0.0,15,339317364637673,31,28.1,-628.5304565429688,0.6225000023841858,0,0.0,0.0,,,,,0,,1,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,12,0.0,15,339317357218304,69,23.5,-546.5709838867188,2.442000150680542,0,0.0,0.0,,,,,0,,1,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,13,0.0,15,339317367373308,21,35.8,491.78546142578125,1.877000093460083,0,0.0,0.0,,,,,0,,1,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,14,0.0,15,339317368836415,8,41.3,334.6217041015625,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15529803,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,15,0.0,15,339317364373921,9,40.2,311.8487548828125,0.0276000015437603,0,0.0,0.0,,,,,0,,1,,
15529804,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,17,0.0,15,339317372733307,11,38.5,247.26220703125,0.04090000316500664,0,0.0,0.0,,,,,0,,1,,
15529804,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,19,0.0,15,339317374361616,13,36.1,-137.27984619140625,0.04620000347495079,0,0.0,0.0,,,,,0,,1,,
15529804,2039200000000,,,-1329687678241534781,0.08044815063476562,36.66408156277612,-12.264746340953733,15.598300481426598,5,24,0.0,15,339317365506478,12,37.9,-572.0388793945312,0.03140000253915787,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,14,0.0,207,4500375180168,8,41.3,97.35628509521484,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,6,0.0,207,4500361661718,46,25.9,-112.21485900878906,1.1180000305175781,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,13,0.0,207,4500363670971,2230,15.2,534.453125,31.481000900268555,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,15,0.0,207,4500372374930,7,42.1,-441.5546569824219,0.2386000007390976,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,5,0.0,207,4500364386783,11,38.5,470.1786804199219,0.2289000153541565,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,24,0.0,207,4500375009238,10,39.0,239.72434997558594,0.24460001289844513,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,23,0.0,207,4500365134371,9,40.4,725.5656127929688,0.22910000383853912,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,17,0.0,207,4500374698257,27,29.3,-548.2039184570312,0.887499988079071,0,0.0,0.0,,,,,0,,3,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,1,0.0,15,339318362462360,14,35.0,386.7861328125,0.028800001367926598,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,6,0.0,15,339318364639768,27,29.8,-629.3677978515625,0.5824999809265137,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,12,0.0,15,339318357220184,110,19.2,-545.495849609375,2.0320000648498535,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,13,0.0,15,339318367371667,37,35.8,491.78546142578125,3.377000093460083,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,14,0.0,15,339318368835289,8,41.0,334.4926452636719,0.03319999948143959,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,15,0.0,15,339318364372911,11,38.7,311.5357666015625,0.02890000119805336,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,17,0.0,15,339318372732465,10,39.9,247.14547729492188,0.04010000079870224,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,19,0.0,15,339318374362113,16,34.5,-137.43727111816406,0.047700002789497375,0,0.0,0.0,,,,,0,,1,,
15530800,2040200000000,,,-1329687678241534792,0.9476585388183594,37.768470065202564,-11.82531187206898,16.300611168657397,5,24,0.0,15,339318365508419,12,37.8,-572.3079833984375,0.03140000253915787,0,0.0,0.0,,,,,0,,1,,
15531801,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,14,0.0,207,4501375179847,7,42.8,96.73331451416016,0.24310000240802765,0,0.0,0.0,,,,,0,,3,,
15531801,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,6,0.0,207,4501361662106,35,27.0,-111.79320526123047,0.9879999756813049,0,0.0,0.0,,,,,0,,3,,
15531801,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,13,0.0,207,4501363669189,2438,15.2,534.453125,32.98100280761719,0,0.0,0.0,,,,,0,,3,,
15531801,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,15,0.0,207,4501372376428,6,43.1,-442.200439453125,0.23810000717639923,0,0.0,0.0,,,,,0,,3,,
15531801,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,5,0.0,207,4501364385238,9,40.0,469.6207275390625,0.22760000824928284,0,0.0,0.0,,,,,0,,3,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,24,0.0,207,4501375008470,9,40.9,239.1768035888672,0.24410000443458557,0,0.0,0.0,,,,,0,,3,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,23,0.0,207,4501365131925,9,40.7,724.9579467773438,0.22910000383853912,0,0.0,0.0,,,,,0,,3,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,17,0.0,207,4501374700210,31,28.6,-548.8019409179688,0.9474999904632568,0,0.0,0.0,,,,,0,,3,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,1,0.0,15,339319362461089,14,35.9,386.2186584472656,0.028800001367926598,0,0.0,0.0,,,,,0,,1,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,6,0.0,15,339319364641852,24,30.1,-629.5342407226562,0.387800008058548,0,0.0,0.0,,,,,0,,1,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,12,0.0,15,339319357222003,124,19.2,-545.495849609375,3.5320000648498535,0,0.0,0.0,,,,,0,,1,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,13,0.0,15,339319367370027,63,35.8,491.78546142578125,4.877000331878662,0,0.0,0.0,,,,,0,,1,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,14,0.0,15,339319368834191,7,42.8,333.8333740234375,0.032600000500679016,0,0.0,0.0,,,,,0,,1,,
15531802,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,15,0.0,15,339319364371890,11,38.8,310.9703369140625,0.02890000119805336,0,0.0,0.0,,,,,0,,1,,
15531803,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,17,0.0,15,339319372731646,9,40.6,246.5371856689453,0.03960000351071358,0,0.0,0.0,,,,,0,,1,,
15531803,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,19,0.0,15,339319374362545,14,35.5,-138.0114288330078,0.046800002455711365,0,0.0,0.0,,,,,0,,1,,
15531803,2041200000000,,,-1329687678241534809,0.9603347778320312,38.119796954561025,-12.03532272904827,14.09893913691809,5,24,0.0,15,339319365510288,9,40.0,-572.9111328125,0.029100000858306885,0,0.0,0.0,,,,,0,,1,,
15532802,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,14,0.0,207,4502375179530,7,42.3,97.03190612792969,0.24310000240802765,0,0.0,0.0,,,,,0,,3,,
15532802,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,6,0.0,207,4502361662484,46,25.9,-111.18415832519531,1.1180000305175781,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,13,0.0,207,4502363667564,126,19.1,536.7471313476562,3.931000232696533,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,15,0.0,207,4502372377892,6,43.2,-441.91064453125,0.23810000717639923,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,5,0.0,207,4502364383689,10,39.4,469.99334716796875,0.2281000167131424,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,24,0.0,207,4502375007663,8,41.3,239.55564880371094,0.24370001256465912,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,23,0.0,207,4502365129511,9,40.3,725.2531127929688,0.22910000383853912,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,17,0.0,207,4502374702129,46,25.8,-548.22265625,1.1375000476837158,0,0.0,0.0,,,,,0,,3,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,1,0.0,15,339320362459780,12,37.6,386.54150390625,0.026900000870227814,0,0.0,0.0,,,,,0,,1,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,6,0.0,15,339320364643896,24,30.9,-629.2874145507812,0.387800008058548,0,0.0,0.0,,,,,0,,1,,
15532803,2042200000000,,,-1329687678241534827,0.8405227661132812,36.791250749956816,-13.872513725998767,12.789800522880348,5,12,0.0,15,339320357223823,149,19.2,-545.495849609375,5.0320000648498535,0,0.0,0.0,,,,,0,,1,,
