UNIX Epoch timestamp-utc,lat,lon,alt
1645747745435,37.42104816,-122.177943,61.65311423
1645747746435,37.42115868,-122.1778208,58.51751568
1645747747435,37.42114766,-122.1779308,39.03523339
1645747748435,37.42114683,-122.1779251,54.81102061
1645747749435,37.42122504,-122.1779913,54.26777505
1645747750435,37.42121295,-122.1780607,40.43391086
1645747751435,37.42124339,-122.1780558,41.76600829
1645747752435,37.42127821,-122.1780364,66.78727455
1645747753435,37.42132542,-122.1781509,62.93266581
1645747754435,37.42145975,-122.1780957,51.69513456
1645747755435,37.42131928,-122.1780983,50.60137481
1645747756435,37.42125953,-122.178195,43.66235685
1645747757435,37.42130511,-122.1780337,31.30190358
1645747758435,37.42148358,-122.1780924,57.31938517
1645747759435,37.42148474,-122.1781246,33.60286865
1645747760435,37.42152102,-122.1780426,40.56123438
1645747761435,37.42157657,-122.1781011,53.89958607
1645747762435,37.42158109,-122.1781214,33.87034653
1645747763435,37.42160003,-122.1781018,51.93217123
1645747764435,37.42156842,-122.1781437,42.66907275
1645747765435,37.42166148,-122.1781636,45.03771614
1645747766435,37.42163543,-122.1781279,38.47050394
1645747767435,37.4217556,-122.1781453,24.04523175
1645747768435,37.42177037,-122.178085,39.93733805
1645747769435,37.42172842,-122.1781589,38.10534258
1645747770435,37.42180995,-122.1780206,56.94311709
1645747771435,37.42183151,-122.1780824,43.86075331
1645747772435,37.42185719,-122.1782389,30.59110259
1645747773435,37.42184634,-122.1781105,48.49252273
1645747774435,37.42190659,-122.1780167,59.37865413
1645747775435,37.42188818,-122.1781374,50.15366141
1645747776435,37.42187457,-122.1781704,32.15136372
1645747777435,37.42195887,-122.1780214,52.84162274
1645747778435,37.4219425,-122.1780917,50.85435933
1645747779435,37.42205,-122.1780026,70.96584798
1645747780435,37.42207745,-122.1779802,64.87988727
1645747781435,37.4220447,-122.1779997,57.15203508
1645747782435,37.42209984,-122.1778016,77.47324737
1645747783435,37.42203451,-122.1780048,56.20668527
1645747784435,37.422139,-122.1779777,59.61723508
1645747785435,37.42215921,-122.1780292,61.4262956
1645747786435,37.42215945,-122.1780841,63.43997638
1645747787435,37.42220648,-122.1779366,68.08519944
1645747788435,37.42223052,-122.1780088,59.4211705
1645747789435,37.4222895,-122.1780443,58.70787299
1645747790435,37.42237002,-122.1780602,56.76787443
1645747791435,37.4223059,-122.1779643,75.83937135
1645747792435,37.42246392,-122.1779489,43.70011271
